Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
Kimlor,43132,746979-1,845025,165.7,6.95,-1.15463E-14,746979,158.75,0,,KIMLOR 021518 93 N
Kimlor,43132,747203-2,845026,90.7,6.95,0,747203,83.75,0,,KIMLOR 021518 93 N
Kimlor,43132,747399-1,845027,39.45,6.95,0,747399,32.5,0,,KIMLOR 021518 93 N
Kimlor,43132,747439-2,845028,53.45,6.95,0,747439,46.5,0,,KIMLOR 021518 93 N
Laural Home,43142,751124-2,18626,54.5,0,0,751124,54.5,0,,LAURAL 021518 15 N
Laural Home,43140,751539-5,18627,71,0,0,751539,71,0,,LAURAL 021518 15 N
Laural Home,43139,750780-2,18563,32,0,0,750780,32,0,,LAURAL 021518 15 N
Laural Home,43138,750079-1,18557,49,0,0,750079,49,0,,LAURAL 021518 15 N
Laural Home,43138,750260-2,18558,47,0,0,750260,47,0,,LAURAL 021518 15 N
Laural Home,43138,749561-3,18556,49,0,0,749561,49,0,,LAURAL 021518 15 N
Laural Home,43138,749261-1,18554,49,0,0,749261,49,0,,LAURAL 021518 15 N
Laural Home,43137,749403-1,18555,49,0,0,749403,49,0,,LAURAL 021518 15 N
Laural Home,43137,749996-3,18509,49,0,0,749996,49,0,,LAURAL 021518 15 N
Laural Home,43137,750008-2,18508,22,0,0,750008,22,0,,LAURAL 021518 15 N
Laural Home,43137,750021-1,18507,44,0,0,750021,44,0,,LAURAL 021518 15 N
Laural Home,43137,748997-2,18506,22,0,0,748997,22,0,,LAURAL 021518 15 N
Laural Home,43137,749383-1,18505,68,0,0,749383,68,0,,LAURAL 021518 15 N
Laural Home,43137,749480-1,18504,22,0,0,749480,22,0,,LAURAL 021518 15 N
Laural Home,43137,749020-1,18503,45,0,0,749020,45,0,,LAURAL 021518 15 N
Kimlor,43137,749195-1,845453,132.45,6.95,0,749195,125.5,1.42109E-14,,KIMLOR 021518 93 N
Artisans Gallery,43144,744591-4,744591-4,66,6,0,744591,120,0.15,,ARTISANS GALLERY 021518 744591-4 N
Always Azul Pottery,43140,745800-1,18272,22,2,0,745800,21,1,,ALWAYS AZUL 021518 18272 N
Always Azul Pottery,43140,748394-1,18272,22,2,0,748394,21,1,,ALWAYS AZUL 021518 18272 N
Kimlor,43137,748778-1,845440,52.95,6.95,0,748778,47,1,,KIMLOR 021518 93 N
Fireside Lodge,43139,740105-1,69830,185,0,0,740105,186.2,1.2,,FIRESIDE 021518 69830 N
Webers Leather,43143,751800-1,95837,17.3,8.3,0,751800,12.54,3.54,,WEBERS 021518 95837 N
Crestview Collection,43145,752622-2,292865,74.95,0,0,752622,81,6.05,,CRESTVIEW 021518 3 N
Fireside Lodge,43139,734638-3,69822,2265.26,615.26,0,734638,1656.2,6.2,,FIRESIDE 021518 69822 N
Crestview Collection,43140,740257-3,292341,94.95,0,0,740257,199.9,10,,CRESTVIEW 021518 292340.41 (2) N
Crestview Collection,43145,751806-2,292918,114.95,0,0,751806,124.95,10,,CRESTVIEW 021518 292918.919 (2) N
Mohawk Factoring LLC,43133,748282-1,8234860,153,0,0,748282,164.05,11.05,,MOHAWK 021518 (7) N
Webers Leather,43140,751394-1,95753,43.84,9.63,0,751394,51.31,17.1,,WEBERS 021518 95753 N
Fireside Lodge,43139,735042-1,69807,860.93,285.93,0,735042,592.9,17.9,,FIRESIDE 021518 69807 N
Fireside Lodge,43144,737439-1,69813,922.1,347.1,0,737439,592.9,17.9,,FIRESIDE 021518 69813 N
Kimlor,43137,744118-1,845353,102.7,6.95,0,744118,115,19.25,,KIMLOR 021518 93 N
Crestview Collection,43145,698026-1,292919,229.9,0,0,698026,249.9,20,,CRESTVIEW 021518 292918.919 (2) N
Kimlor,43138,737213-1,545579,45.45,6.95,0,737213,60.5,22,,KIMLOR 021518 93 N
Kimlor,43137,732805-1,845352,136.45,6.95,-1.15463E-14,732805,159,29.5,,KIMLOR 021518 93 N
"American Cover Design 26, Inc.",43124,744408-2,111266,33,5,0,744408,64,36,,AMERICAN COVER 021518 (4) N
Blue River Traders,43147,739735-3,92,490,0,60,739735,490,60,,BLUE SKY 021618 92 N
"American Cover Design 26, Inc.",43126,745030-1,111353,70.9,5,0,745030,131.8,65.9,,AMERICAN COVER 021518 (4) N
HiEnd Accents,43145,748303-2,234466,128.22,3.22,0,748303,194,69,,HIEND 021518 (7) N
Kimlor,43137,725677-2,845436,66.45,6.95,0,725677,139,79.5,,KIMLOR 021518 93 N
Kimlor,43137,730154-3,845437,99.45,6.95,0,730154,194,101.5,,KIMLOR 021518 93 N
Kimlor,43140,665505-3,845750,19.45,6.95,0,665505,154,129,,KIMLOR 021518 93 N
Fireside Lodge,43144,741036-1,69899,55,0,0,741036,269.5,214.5,,FIRESIDE 021518 69899 N
HiEnd Accents,43143,701862-2,234253,71,0,0,701862,338,267,,HIEND 021518 (28) .2 N
