Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
IRONWOOD INDUSTRIES,2/19/2018,748294-2,27467,105,,,748294,107,2,,IRONWOOD 022018 27467 CC
IRONWOOD INDUSTRIES,2/19/2018,743931-2,27471,105,,,743931,107,2,,IRONWOOD 022018 27471 CC
IRONWOOD INDUSTRIES,2/20/2018,755186-2,27490,93,,,755186,95,2,,IRONWOOD 022218 27490 CC
DONNA SHARP,2/22/2018,756123-2,417558,37.8,,,756123,39.9,2.1,,DONNA SHARP 022218 417558 CC
COAST LAMP,2/16/2018,747638-3,52611,51.5,5,,747638,49,2.5,,COAST LAMP PMT RECPT 022318 2233.46 2
CHANDLER 4 CORNERS,2/22/2018,756372-2,237795,27.1,10,,756372,19.8,2.7,,CHANDLER 022218 237795 CC
Sierra Lifestyles,2/8/2018,750873-2,32541,5.66,,,750873,8.37,2.71,,SIERRA 021518 32541 CC
C AND F ENTERPRISES,2/16/2018,754298-3,I576848,33,6,,754298,30,3,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/22/2018,756343-1,I577831,33,6,,756343,30,3,,C&F PMT RECPT 022318 4485.40 CC
DONNA SHARP,2/20/2018,755456-1,417497,152.1,,,755456,155.8,3.7,,DONNA SHARP 022118 417497 CC
VINTAGE EDITIONS,2/19/2018,754211-2,528371,89,4,,754211,89,4,,VINTAGE DIRECT 021918 528371 CC
COAST LAMP,2/16/2018,748304-4,52604,286,5,,748304,286,5,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,749529-1,52663,77,5,,749529,77,5,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,746930-2,52618,77,5,,746930,77,5,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,747855-1,52608,77,5,,747855,77,5,,COAST LAMP PMT RECPT 022318 2233.46 2
HERITAGE LACE,2/13/2018,753226-1,1259045,52,,,753226,57.2,5.2,,HERITAGE LACE 021918 2 CC
CHANDLER 4 CORNERS,2/20/2018,754838-2,237733,40.6,10,,754838,36,5.4,,CHANDLER 022118 237733 CC
Attilas,2/14/2018,745814-2,17025,59,10,,745814,55,6,,ATTILAS 02218 17025 CC
UNITED WEAVERS,2/9/2018,751448-1,1087460,77.84,,35.09,751448,49,6.25,,UNITED WEAVERS 021518.3 19 CC
EAST OF HOLLYWOOD,1/31/2018,747865-1,747865-1,90,8,,747865,90,8,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
C AND F ENTERPRISES,2/20/2018,754922-2,I577007,18.5,6,,754922,27.5,15,,C&F PMT RECPT 022318 4485.40 CC
DEMDACO 0000        LEAWOOD,2/20/2018,755001-3,21884173,17.5,17.5,,755001,17.5,17.5,,DEMDACO 022118 21884173 CC
DEMDACO 0000        LEAWOOD,2/21/2018,755292-2,21884586,18.5,18.5,,755292,18.5,18.5,,DEMDACO 022218 21884719 CC
CHANDLER 4 CORNERS,2/21/2018,696785-6,237768,40.6,10,,696785,51.3,20.7,,CHANDLER 022118 237768 CC
Sierra Lifestyles,2/8/2018,751568-2,32548,20.39,,,751568,43.36,22.97,,SIERRA 021518 32548 CC
C AND F ENTERPRISES,2/21/2018,756048-1,I577508,126,6,,756048,150,30,,C&F PMT RECPT 022318 4485.40 CC
Marshfield Furniture,2/20/2018,745450-,402201,715,,,745450,753,38,,MARSHFIELD 021918 402201 CC
DEMDACO 0000        LEAWOOD,2/16/2018,750629-2,21883048,57,57,,750629,57,57,,DEMDACO 021918 21883049 CC
DEMDACO 0000        LEAWOOD,2/16/2018,750412-1,21883049,57,57,,750412,57,57,,DEMDACO 021918 21883049 CC
C AND F ENTERPRISES,2/16/2018,742166-3,I576758,54,6,,742166,113.5,65.5,,C&F PMT RECPT 022318 4485.40 CC
VAXCEL,2/20/2018,755308-2,799934,73.28,2.5,,755308,141.56,70.78,,VAXCEL PMT RECPT 022118 2012.13 CC
PACIFIC COAST,2/6/2018,741341-1,6104843,,,,741341,75,75,,PACIFIC COAST PMT RECPT 021518 887.50 CC
PACIFIC COAST,2/6/2018,741341-1,6104843,,,,741341,75,75,,PACIFIC COAST PMT RECPT 021518 887.50 CC
COAST LAMP,2/16/2018,736556-3,52624,77,5,,736556,154,82,,COAST LAMP PMT RECPT 022318 2233.46 2
EAST OF HOLLYWOOD,12/30/2017,734568-4,734568-4,98,8,,734568,172,82,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
DEMDACO 0000        LEAWOOD,2/22/2018,742940-1,21885587,84,84,,742940,84,84,,DEMDACO 022318 21885587 CC
ALWAYS UNIQUE,2/8/2018,748225-1,748225-1,97,10,,748225,174,87,,ALWAYS UNIQUE 021918 (25) CC
UNITED WEAVERS,2/13/2018,744610-3,1088565,119.66,5,24.66,744610,180,90,,UNITED WEAVERS 021518 (19) CC
COAST LAMP,2/16/2018,737157-5,52623,114,5,,737157,218,109,,COAST LAMP PMT RECPT 022318 2233.46 2
VAXCEL,2/22/2018,718213-2,800656,156.75,,,718213,268.85,112.1,,VAXCEL PMT RECPT 022318 11396.28
CHANDLER 4 CORNERS,2/20/2018,755769-1,237731,55,10,,755769,157.5,112.5,,CHANDLER 022118 237731 CC
CHANDLER 4 CORNERS,2/22/2018,756479-2,237796,29.8,10,,756479,157.5,137.7,,CHANDLER 022218 237796 CC
VAXCEL,2/22/2018,740174-1,800651,46.55,,,740174,189.05,142.5,,VAXCEL PMT RECPT 022318 11396.28
AMERICAN DAKOTA,2/1/2018,715276-4,28427,153.47,,,715276,300,146.53,,AMERICAN DAKOTA PMT RECPT 021918 9406.79 CC
VAXCEL,2/22/2018,723157-2,800633,159.25,2.5,,723157,313.5,156.75,,VAXCEL PMT RECPT 022318 11396.28
DEMDACO 0000        LEAWOOD,2/21/2018,754554-1,21884719,160.5,160.5,,754554,160.5,160.5,,DEMDACO 022218 21884719 CC
COLORADO DALLAS LLC,2/22/2018,744937-2,19058,181.8,7,,744937,349.6,174.8,,COLORADO DALLAS 022218 19058 CC
VAXCEL,2/22/2018,738161-1,800653,313.5,,,738161,653.6,340.1,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,746441-2,800744,279.3,,,746441,620.35,341.05,,VAXCEL PMT RECPT 022318 11396.28
ASHTON ART,2/13/2018,744831-3,16897,146,5,,744831,504,363,,ASHTON 021918 16897 CC
VAXCEL,2/22/2018,733621-2,800652,46.55,,,733621,524.4,477.85,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,748256-1,800745,156.75,,,748256,956.65,799.9,,VAXCEL PMT RECPT 022318 11396.28
