Vendor Name,Invoice  Date,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,PO Num,Total    Difference,Discrepancy,Memo
VAXCEL,43131,795235,128.85,2.5,0,745807,126.35,745807-1,0,,VAXCEL PMT RECPT 020118 3691.18 CC
VAXCEL,43132,795547,128.85,2.5,0,746783,126.35,746783-1,0,,VAXCEL PMT RECPT 020218 2432.88 CC
VAXCEL,43136,796000,128.85,2.5,0,747857,126.35,747857-1,0,,VAXCEL PMT RECPT 020618 4758.09 CC
VAXCEL,43136,795965,128.85,2.5,0,747921,126.35,747921-1,0,,VAXCEL PMT RECPT 020618 4758.09 CC
VAXCEL,43138,797057,128.85,2.5,0,750015,126.35,750015-1,0,,VAXCEL PMT RECPT 020818 3125.44 CC
AMERICAN DAKOTA,43089,27955,129,0,0,727566,129,727566-2,0,,AMERICAN DAKOTA 011918 (47)
DALIN ENTERPRISE,43133,14044858,130,15,0,747785,115,747785-1,0,,DALIN 020218 14044858 CC
DALIN ENTERPRISE,43137,14044896,130,15,0,749834,115,749834-2,0,,DALIN 020818 14044896 CC
"Kalalou, Inc.",43109,634654,131.4,18,0,733039,113.4,733039-1,0,,KALALOU 010918 634654
THIRSTYSTONE,43031,INV447195,132.5,5,0,698049,127.5,698049-2,0,,THIRSTYSTONE 013118 64
AMERICAN DAKOTA,43068,26815-1,132.8,0,0,687881,740,687881-2,607.2,,AMERICAN DAKOTA PMT RECPT 12.01.17
Greenland Trading,43136,164815,133,5,0,749468,128,749468-1,0,,GREENLAND 020818 164815 CC
"Copper Art, LLC",43136,19905,133,4,0,734910,258,734910-2,129,,COPPER ART 020718 19905 CC
UNITED WEAVERS,43132,1085090,134.4,5,34.4,747535,95,747535-2,0,,UNITED WEAVERS 020218 (9) CC
VAXCEL,43136,796163,134.55,2.5,0,747212,132.06,747212-1,0.01,,VAXCEL PMT RECPT 020618 4758.09 CC
DONNA SHARP,43136,416551,135.9,0,0,749292,135.9,749292-1,0,,DONNA SHARP 020618 416551 CC
COLORADO DALLAS LLC,43139,19002,136.9,2,0,742407,134.9,742407-1,0,,COLORADO DALLAS 020818 19002 CC
DEMDACO 0000        LEAWOOD,43137,21877345,138,0,0,738101,459,738101-4,321,,DEMDACO 020718 21877345 (4) CC
THIRSTYSTONE,42979,INV446006,138.45,5,0,651384,133.45,651384-1,0,,THIRSTYSTONE 111317 2398.12
CARSTENS INC,43082,219586,139,6,0,724492,133,724492-1,0,,CARSTENS 121817 1744.50
COLORADO DALLAS LLC,43138,18999,139.05,7,0,736978,132.05,736978-1,0,,COLORADO DALLAS 020718 18999 CC
VAXCEL,43131,795144,139.3,2.5,0,745940,136.8,745940-1,0,,VAXCEL PMT RECPT 020118 3691.18 CC
VAXCEL,43131,795147,139.3,2.5,0,745329,136.8,745329-1,0,,VAXCEL PMT RECPT 020118 3691.18 CC
C AND F ENTERPRISES,43126,I570981,140,6,0,745354,134,745354-1,0,,C&F PMT RECPT 020218 6103.18
DALIN ENTERPRISE,43133,14044897,140,15,0,748806,125,748806-2,0,,DALIN 020718 14044897 CC
T. I. DESIGN,43131,10115442,140.1,15,0,737753,140.1,737753-2,15,,TI DESIGN 020118 10115442 CC
T. I. DESIGN,43132,10115475,140.1,15,0,723811,140.1,723811-1,15,,TI DESIGN 020618 10115475 CC
C AND F ENTERPRISES,43130,I571544,142,6,0,746750,136,746750-1,0,,C&F PMT RECPT 020218 6103.18
VAXCEL,43131,795166,142.15,2.5,0,745296,139.65,745296-2,0,,VAXCEL PMT RECPT 020118 3691.18 CC
Tayse International,43137,410062,143.1,0,0,748491,143.1,748491-1,0,,TAYSE 020618 410062 CC
C AND F ENTERPRISES,43126,I570982,144,6,0,744978,138,744978-1,0,,C&F PMT RECPT 020218 6103.18
DONNA SHARP,43136,416554,144,0,0,749725,144,749725-1,0,,DONNA SHARP 020618 416554 CC
VAXCEL,43138,797007,144.05,2.5,0,750072,141.55,750072-2,0,,VAXCEL PMT RECPT 020818 3125.44 CC
VAXCEL,43132,795544,144.05,2.5,0,739645,283.1,739645-2,141.55,,VAXCEL PMT RECPT 020218 2432.88 CC
"Kalalou, Inc.",43070,626799,145.5,6,0,718424,139.5,718424-1,0,,KALALOU 120117 626799
C AND F ENTERPRISES,43130,I571585,145.5,6,0,745119,142.5,745119-2,3,,C&F PMT RECPT 020218 6103.18
BUCK SNORT,43139,38358,146.35,3,10.95,748879,132.4,748879-1,0,,BUCK SNORT 020818 (6) CC
MEISSENBURG DESIGNS,43123,268642,147,2,0,742798,145,742798-2,0,,MEISSENBURG PMT RECPT.2 020618 667.45 CC (13)
Mayberry Rugs,43047,103775,149,5,0,707356,144,707356-1,0,,MAYBERRY 111017 787.50 (12) NOV 16
Mayberry Rugs,43136,107840,149,5,0,748785,144,748785-1,0,,MAYBERRY PMT RECPT 020618 (11) 655.50 CC
Mayberry Rugs,43138,107904,149,5,0,749264,144,749264-1,0,,MAYBERRY PMT RECPT 020718 (18) 1075.50 CC
Mayberry Rugs,43139,107963,149,5,0,750799,144,750799-1,0,,MAYBERRY PMT RECPT 020818 (8) 355.50 CC
AMERICAN DAKOTA,43087,27900,150,0,0,724261,150,724261-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43090,27927,150,0,0,726471,150,726471-2,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43089,27932,150,0,0,726597,150,726597-2,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43089,27953,150,0,0,727491,150,727491-2,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43098,27956,150,0,0,727689,150,727689-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43091,27960,150,0,0,728343,150,728343-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43099,28023,150,0,0,731060,150,731060-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43099,28026,150,0,0,731457,150,731457-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43076,27606,150,0,0,713186,150,713186-1,0,,AMERICAN DAKOTA PMT RECPT 12.09.17
C AND F ENTERPRISES,43130,I571355,151,6,0,746380,145,746380-1,0,,C&F PMT RECPT 020218 6103.18
Mayberry Rugs,43132,107724,152,10,0,746782,142,746782-2,0,,MAYBERRY PMT RECPT 020218 (11) 709.50 CC
Mayberry Rugs,43133,107753,152,10,0,748468,142,748468-2,0,,MAYBERRY PMT RECPT 020218 (11) 762.50 CC
DALIN ENTERPRISE,43133,14044861,153,20,0,745844,133,745844-3,0,,DALIN 020218 14044861 CC
STONE COUNTY,43132,102812,154,0,0,710197,154,710197-1,0,,STONE CO 020218 102812 CC
VAXCEL,43138,796922,154.5,2.5,0,750179,152,750179-1,0,,VAXCEL PMT RECPT 020818 3125.44 CC
AMERICAN DAKOTA,43091,28002,154.89,0,0,729928,150,729928-1,0,,AMERICAN DAKOTA 011918 (47)
VAXCEL,43136,796044,154.98,2.5,0,748055,152.46,748055-1,-0.02,,VAXCEL PMT RECPT 020618 4758.09 CC
DALIN ENTERPRISE,43133,14044862,155,15,0,748226,140,748226-1,0,,DALIN 020218 14044862 CC
PACIFIC COAST,43131,6104103,155,5,0,744113,150,744113-1,0,,PACIFIC COAST PMT RECPT 020518 (15) CC
PACIFIC COAST,43131,6104108,155,5,0,746238,150,746238-1,0,,PACIFIC COAST PMT RECPT 020518 (15) CC
PACIFIC COAST,43133,6104397,155,5,0,745678,150,745678-1,0,,PACIFIC COAST PMT RECPT 020615 1087.00 (9)
AMERICAN DAKOTA,43087,27902,155.14,0,0,725051,150,725051-2,0,,AMERICAN DAKOTA 011918 (47)
C AND F ENTERPRISES,43130,I571358,156,6,0,746390,150,746390-1,0,,C&F PMT RECPT 020218 6103.18
VAXCEL,43136,795958,156.4,2.5,0,745912,370.5,745912-4,152,,VAXCEL PMT RECPT 020618 4758.09 CC
SURYA CARPET INC.,43136,4440552,157,0,0,746952,157,746952-1,0,,SURYA 020618 4440552 CC
AMERICAN DAKOTA,43091,27959,160,0,0,728087,160,728087-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43099,28024,160,0,0,731231,160,731231-3,0,,AMERICAN DAKOTA 011918 (47)
DONNA SHARP,43132,416371,161.1,0,0,747501,161.1,747501-2,0,,DONNA SHARP 020118 416371 CC
VAXCEL,43131,795143,163.54,2.5,0,745011,161.04,745011-3,0,,VAXCEL PMT RECPT 020118 3691.18 CC
VAXCEL,43136,796082,164,2.5,0,747600,161.5,747600-1,0,,VAXCEL PMT RECPT 020618 4758.09 CC
COAST LAMP,43133,52351,164.6,5,0,743144,159.6,743144-1,0,,COAST LAMP PMT RECPT 020218 2195.08 CC
COAST LAMP,43133,52366,164.6,5,0,728973,319.2,728973-3,159.6,,COAST LAMP PMT RECPT 020218 2195.08 CC
CHANDLER 4 CORNERS,43132,237375,167.5,10,0,747574,157.5,747574-1,0,,CHANDLER 020118 237375 CC
CHANDLER 4 CORNERS,43139,237543,167.5,10,0,750747,157.5,750747-2,0,,CHANDLER 020818 237543 CC
West Creation,43115,19671,170.5,3,0,734703,159.6,734703-4,0.475,,WEST CREATION PMT RECPT 012218 2520.83
VAXCEL,43131,795163,172.56,2.5,0,745883,170.04,745883-1,-0.02,,VAXCEL PMT RECPT 020118 3691.18 CC
DONNA SHARP,43133,416405,173.7,0,0,747986,173.7,747986-1,0,,DONNA SHARP 020218 416405 CC
AMERICAN DAKOTA,43099,28032,174,0,0,731620,174,731620-1,0,,AMERICAN DAKOTA 011918 (47)
COAST LAMP,43133,52349,174,5,0,743161,169,743161-1,0,,COAST LAMP PMT RECPT 020218 2195.08 CC
VAXCEL,43131,795146,179.2,2.5,0,745232,176.7,745232-1,0,,VAXCEL PMT RECPT 020118 3691.18 CC
VAXCEL,43131,795164,179.2,2.5,0,745760,176.7,745760-1,0,,VAXCEL PMT RECPT 020118 3691.18 CC
PACIFIC COAST,43131,6104107,180,5,0,730672,350,730672-2,175,,PACIFIC COAST PMT RECPT 020518 (15) CC
DONNA SHARP,43132,416370,180.9,0,0,747520,180.9,747520-1,0,,DONNA SHARP 020118 416370 CC
CARSTENS INC,43082,219609,181,6,0,710761,175,710761-1,0,,CARSTENS 121817 1744.50
CARSTENS INC,43082,219610,181,6,0,709003,175,709003-2,0,,CARSTENS 121817 1744.50
CARSTENS INC,43082,219612,181,6,0,720167,175,720167-2,0,,CARSTENS 121817 1744.50
ASHTON ART,43123,16486,183,5,0,740813,178,740813-1,0,,ASHTON 020118 16486 CC
DONNA SHARP,43136,416534,183.6,0,0,749118,183.6,749118-1,0,,DONNA SHARP 020518 416534 CC
S.P.I.,43138,624580,185,0,0,748444,333,748444-3,148,,SPI 020818 624580 CC
VAXCEL,43138,797075,189.65,2.5,0,749923,187.15,749923-1,0,,VAXCEL PMT RECPT 020818 3125.44 CC
VAXCEL,43136,796455,190.13,2.5,0,746937,187.62,746937-2,-0.01,,VAXCEL PMT RECPT 020618 4758.09 CC
COAST LAMP,43133,52343,191,5,0,743772,186,743772-1,0,,COAST LAMP PMT RECPT 020218 2195.08 CC
VAXCEL,43138,797010,191.55,2.5,0,750826,189.05,750826-2,0,,VAXCEL PMT RECPT 020818 3125.44 CC
DONNA SHARP,43137,416632,192.6,0,0,750210,192.6,750210-2,0,,DONNA SHARP 020618 416632 CC
SIS ENTERPRISES INC,43133,1053817,194,5,0,747068,189,747068-1,0,,SIS 020518 1053817 CC
SLEEPYS LOG FURNITURE,43129,21759,195,15,0,743769,180,743769-4,0,,SLEEPYS PMT RECPT 020518 577.50 (6) CC
CARSTENS INC,43082,219607,201,6,0,712598,195,712598-1,0,,CARSTENS 121817 1744.50
CARSTENS INC,43082,219608,201,6,0,704548,195,704548-2,0,,CARSTENS 121817 1744.50
Greenland Trading,43130,164584,205,5,0,746624,200,746624-1,0,,GREENLAND 020118 164584 CC
"Copper Art, LLC",43136,19904,206,8,0,743353,198,743353-2,0,,COPPER ART 020718 19904 CC
UNITED WEAVERS,43136,1085695,206.48,5,59.98,749758,141.5,749758-2,0,,UNITED WEAVERS 020618 (22) CC
Montana Woodworks,43131,34602,210,0,0,745893,210,745893-1,0,,MONTANA WOODWORKS 020118 34602 CC
VAXCEL,43132,795533,210.55,2.5,0,746610,208.05,746610-1,0,,VAXCEL PMT RECPT 020218 2432.88 CC
VAXCEL,43138,796995,210.55,2.5,0,750255,208.05,750255-1,0,,VAXCEL PMT RECPT 020818 3125.44 CC
OLLIIX,43134,45023186,210.6,15.6,0,746646,225,746646-1,30,,OLLIIX 020518 45023186 CC
C AND F ENTERPRISES,43130,I571373,214.75,6,0,745444,208.75,745444-1,0,,C&F PMT RECPT 020218 6103.18
C AND F ENTERPRISES,43130,I571556,216.5,6,0,746622,210.5,746622-1,0,,C&F PMT RECPT 020218 6103.18
ASHTON ART,43131,16661,219,5,0,735882,214,735882-2,0,,AMERICAN DAKOTA PMT RECPT 12.01.17
VAXCEL,43136,795984,219.11,2.5,0,747961,220.85,747961-1,4.24,,VAXCEL PMT RECPT 020618 4758.09 CC
OLLIIX,43131,45009809,223.24,16.54,0,746512,223.24,746512-1,16.54,,OLLIIX 020118 45009809 CC
CARSTENS INC,43082,219585,231,6,0,723853,225,723853-1,0,,CARSTENS 121817 1744.50
IRONWOOD INDUSTRIES,43132,27399,231,0,0,736214,231,736214-1,0,,IRONWOOD 020218 27399 CC
BUCK SNORT,43131,38296,233.5,3,0,744206,230.5,744206-1,0,,BUCK SNORT 020118 38296 CC
VAXCEL,43136,795903,235.25,2.5,0,747005,232.75,747005-1,0,,VAXCEL PMT RECPT 020618 4758.09 CC
SADDLEMAN,43131,35052,237,10,0,745849,227,745849-2,0,,SADDLEMANS 020118 35052 CC
BEL AIR LIGHTING,43053,1963958,238,0,0,670838,238,670838-1,0,,TRANS GLOBE 111517 1963958
BEL AIR LIGHTING,43059,1966845,238,0,0,675020,238,675020-1,0,,TRANS GLOBE 112117 1966845
VAXCEL,43136,796113,239.05,2.5,0,748101,236.56,748101-1,0.01,,VAXCEL PMT RECPT 020618 4758.09 CC
C AND F ENTERPRISES,43131,I571745,239.25,6,0,747090,233.25,747090-1,0,,C&F PMT RECPT 020218 6103.18
CAST HORN DESIGN,43133,20950,240,10,0,747330,230,747330-1,0,,CAST HORN 020218 20950 CC
UNITED WEAVERS,43131,1084543,241.29,5,30.29,746920,206,746920-2,0,,UNITED WEAVERS 020118 (15) CC
VAXCEL,43138,796892,241.9,2.5,0,749233,239.4,749233-1,0,,VAXCEL PMT RECPT 020818 3125.44 CC
COLORADO DALLAS LLC,43131,18981,244.5,7,0,732101,237.5,732101-1,0,,COLORADO DALLAS 020218 18981 CC
IMAX CORPORATION,43138,1505832,248.01,0,0,750260,248,750260-3,-0.01,,IMAX 020818 1505832 CC
STEEL PARTNERS,43131,14986,249.59,5,0,747356,244.59,747356-1,0,,STEEL PARTNERS 020518 14986 CC
UNITED WEAVERS,43137,1086276,253.1,5,23.1,750260,225,750260-4,0,,UNITED WEAVERS 020718 (3) CC
PACIFIC COAST,43131,6104109,254.5,5,0,746079,249.5,746079-1,0,,PACIFIC COAST PMT RECPT 020518 (15) CC
VAXCEL,43132,795498,255.2,2.5,0,746589,252.7,746589-2,0,,VAXCEL PMT RECPT 020218 2432.88 CC
VAXCEL,43138,797033,256.15,2.5,0,749059,253.65,749059-1,2.84E-14,,VAXCEL PMT RECPT 020818 3125.44 CC
VAXCEL,43138,797142,256.15,2.5,0,750543,253.65,750543-1,2.84E-14,,VAXCEL PMT RECPT 020818 3125.44 CC
UNITED WEAVERS,43136,1085691,256.92,5,51.92,749880,200,749880-2,0,,UNITED WEAVERS 020618 (22) CC
BUCK SNORT,43133,38308,258,3,0,730663,277.2,730663-1,22.2,,BUCK SNORT 020218 (15) CC
"Copper Art, LLC",43136,19913,263,4,0,740231,259,740231-1,0,,COPPER ART 020718 19913 CC
CAST HORN DESIGN,43137,20959,265,5,0,749517,260,749517-1,0,,CAST HORN 020618 20959 CC
C AND F ENTERPRISES,43131,I571792,265,6,0,747006,269.5,747006-1,10.5,,C&F PMT RECPT 020218 6103.18
C AND F ENTERPRISES,43130,I571370,267,6,0,745495,261,745495-3,0,,C&F PMT RECPT 020218 6103.18
ASHTON ART,43124,16513,268,5,0,733099,263,733099-1,0,,ASHTON 020118 16513 CC
UNITED WEAVERS,43133,1085314,274.12,5,50.12,748024,219,748024-1,0,,UNITED WEAVERS 020518 (13) CC
PACIFIC COAST,43133,6104396,280,5,0,745731,275,745731-1,0,,PACIFIC COAST PMT RECPT 020615 1087.00 (9)
VAXCEL,43136,796152,291.3,2.5,0,747924,288.8,747924-2,0,,VAXCEL PMT RECPT 020618 4758.09 CC
VAXCEL,43131,795456,293.2,2.5,0,746355,290.69,746355-3,-0.01,,VAXCEL PMT RECPT 020118 3691.18 CC
AMERICAN DAKOTA,43098,27995,294,0,0,714970,294,714970-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43098,28000,294,0,0,729818,294,729818-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43076,27710,294,0,0,716827,294,716827-2,0,,AMERICAN DAKOTA PMT RECPT 12.09.17
AMERICAN DAKOTA,43076,27750,294,0,0,718553,294,718553-1,0,,AMERICAN DAKOTA PMT RECPT 12.09.17
AMERICAN DAKOTA,43078,27753,294,0,0,718681,294,718681-1,0,,AMERICAN DAKOTA PMT RECPT 12.09.17
AMERICAN DAKOTA,43078,27689,294,0,0,715264,294,715264-2,0,,AMERICAN DAKOTA PMT RECPT 12.09.17
IRONWOOD INDUSTRIES,43132,27398,295,0,0,734423,295,734423-1,0,,IRONWOOD 020218 27398 CC
AMERICAN DAKOTA,43070,27619,303.68,0,0,713512,294,713512-2,0,,AMERICAN DAKOTA PMT RECPT 12.01.17
C AND F ENTERPRISES,43130,I571603,306,6,0,746735,300,746735-3,0,,C&F PMT RECPT 020218 6103.18
AMERICAN DAKOTA,43070,27513,306.49,0,0,710613,294,710613-1,0,,AMERICAN DAKOTA PMT RECPT 12.01.17
AMERICAN DAKOTA,43087,27952,308.11,0,0,727381,294,727381-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43089,27896,310,0,0,723776,310,723776-1,0,,AMERICAN DAKOTA 011918 (47)
UNITED WEAVERS,43138,1086558,311.34,5,90.84,750164,215.5,750164-2,0,,UNITED WEAVERS 020818 (21) CC
COLORADO DALLAS LLC,43139,19003,325,2,0,743744,323,743744-3,0,,COLORADO DALLAS 020818 19003 CC
SADDLEMAN,43138,35138,330,10,0,749881,320,749881-2,0,,SADDLEMANS 020818 35138 CC
VAXCEL,43136,796080,344.5,2.5,0,746802,342,746802-1,0,,VAXCEL PMT RECPT 020618 4758.09 CC
SIS ENTERPRISES INC,43131,1053565,354,5,0,745563,349,745563-1,0,,SIS COVERS 020118 1053565 CC
VAXCEL,43136,795957,383.45,2.5,0,747342,380.95,747342-2,0,,VAXCEL PMT RECPT 020618 4758.09 CC
VAXCEL,43131,795165,398.65,2.5,0,745533,396.15,745533-2,0,,VAXCEL PMT RECPT 020118 3691.18 CC
DALIN ENTERPRISE,43137,14044895,400,60,0,750178,340,750178-2,0,,DALIN 020818 14044895 CC
SIS ENTERPRISES INC,43137,1054744,412,5,0,746804,407,746804-1,0,,SIS 020718 1054744 CC
ASHTON ART,43130,16623,414,5,0,730295,409,730295-2,0,,ASHTON 020618 16623 CC
CAST HORN DESIGN,43133,20950,490,15,0,748533,475,748533-1,0,,CAST HORN 020218 20950 CC
COLORADO DALLAS LLC,43084,18865,514.23,2,205.23,716785,308.75,716785-4,1.75,,COLORADO DALLAS 121517 18865
Marshfield Furniture,43133,401856,555,0,0,742078,555,742078-,0,,MARSHFIELD 020218 401856 CC
VAXCEL,43136,796126,596.74,2.5,0,747105,594.24,747105-2,0,,VAXCEL PMT RECPT 020618 4758.09 CC
Montana Woodworks,43073,33358,612.56,0,192.56,715095,420,715095-1,5.68E-14,,MONTANA WOODWORKS 120517 33358
S.P.I.,43138,624563,675,0,0,733973,675,733973-2,0,,SPI 020818 624563 CC
AMERICAN DAKOTA,43091,28004,738,0,0,730010,738,730010-2,0,,AMERICAN DAKOTA 011918 (47)
VAXCEL,43131,795225,763.45,2.5,0,746676,760.95,746676-2,0,,VAXCEL PMT RECPT 020118 3691.18 CC
MATHEWS & CO,43131,23475,765,0,0,738636,2500,738636-2,1735,,MATHEWS 020118 23475 CC
CAST HORN DESIGN,43137,20959,816,30,0,748161,786,748161-1,0,,CAST HORN 020618 20959 CC
NEW WORLD TRADING,43137,25456,1145.7,0,0,750084,1145.7,750084-1,0,,NEW WORLD TRADING 020618 (2) CC
Montana Woodworks,43095,33862,1156.22,0,266.22,722236,890,722236-2,0,,MONTANA WOODWORKS 122617 33862
Montana Woodworks,43081,33599,1458.71,0,298.71,705128,1160,705128-4,0,,MONTANA WOODWORKS 121317 33599
Marshfield Furniture,43138,401971,1665,0,0,707902,1665,707902-,0,,MARSHFIELD 020718 401971 CC
Marshfield Furniture,43133,401855,2330,0,0,741118,2330,741118-,0,,MARSHFIELD 020218 401855 CC
